SYMBOL,C1,C2,C3,T1,T2,T3
Uros,274.5386207,291.3734125,307.183996,147.9094785,145.6687806,145.704952
Plekha8,723.948376,821.4623919,801.3113954,1348.353371,1362.680628,1254.276795
Rprd1a,226.5170138,241.3484592,265.0559052,726.3411893,625.8676099,547.6077778
Crlf2,1939.891706,2004.508657,2212.60244,3650.194631,3706.084791,3328.143945
Epb41l1,468.4371845,494.1061182,431.8129316,169.0394041,117.7207006,165.1322789
Ap5z1,890.6648981,939.9425446,830.2744579,278.6508926,340.4584292,225.8426756
Bbs7,88.79466939,87.76307606,76.35716473,21.12992551,14.39749576,19.42732693
Fuca2,2624.879155,2776.823726,2913.85962,1526.637118,1624.376286,1748.459424
Spred2,631.5294344,701.2269777,672.294117,1333.826548,1134.014519,1239.7063
Hnrnpa1,2262.451933,2219.528193,2325.821684,3639.629669,4128.693637,4363.863312
Sass6,711.2634232,764.4163925,794.2900469,456.9346391,453.0976607,422.5443607
Zfp952,344.3058609,379.1364886,359.8441096,619.3709414,611.4701141,576.7487682
Zbtb34,389.6092637,373.870704,283.4869449,971.9765733,991.7333845,877.8723356
Avpr2,106.0099624,108.8262143,107.0755643,3.961861033,3.387646062,13.35628726
Dph1,146.7830249,143.053814,161.4910151,54.14543411,41.49866425,54.63935699
Srsf4,3329.800102,3648.311072,3511.551909,6560.84187,7205.523173,5943.547833
Gorasp2,3883.407684,3732.563625,4072.382119,5497.742493,5949.553396,5758.988227
Gga3,1119.900116,1172.514696,1032.138227,673.5163755,673.2946547,686.0274822
Txndc9,1471.454521,1522.68937,1597.356779,958.7703699,1020.528376,921.5838212
Gmfg-ps,210.2077888,264.1668589,286.9976192,80.557841,68.59983275,58.28198079
Twf2,1510.415448,1470.909155,1582.436414,2468.239423,2363.730039,2217.143686
Tmc6,1497.730495,1528.832785,1534.164643,1135.733496,1129.779962,1149.854913
Farp1,1621.861819,1728.054968,1478.871524,900.6630747,954.4692778,931.2974847
Slc35a5,1078.220985,1184.801527,1124.293425,596.9203956,577.5936535,480.8263415
Bcat2,806.400569,848.6689455,892.5889256,454.2933984,394.6607662,356.9771323
Zfp994,250.0747832,246.6142437,213.2734601,501.8357308,597.9195299,507.538916
Sri,2810.623107,3063.808985,3342.161877,1545.125803,1737.86243,1607.611303
Gns,16334.5949,17364.80223,16433.46612,11633.34461,12452.14001,11666.10982
Sgtb,6.342476385,18.43024597,20.18637688,190.1693296,187.1674449,151.7759916
Exosc5,622.4687538,567.8271021,682.8261398,265.4446892,209.1871443,193.0590614
Grk2,13071.84383,13746.3306,13452.02602,9286.60226,9949.516483,9084.703756
Eif2ak3,1415.278302,1385.778971,1574.537397,2344.101111,2431.482961,2292.424578
Mpst,847.1736315,893.4281143,891.7112571,213.9404958,300.653588,184.5596058
4932438H23Rik,479.3100011,487.0850721,488.861388,208.6580144,264.2363928,231.9137152
Mctp1,106.9160305,105.3156913,124.6289355,29.05364757,17.78514182,27.92678246
Sart3,2086.674731,2150.195363,2094.994853,3281.741555,3734.879783,3285.646667
4921524J17Rik,267.2900762,256.2681821,373.8868066,945.5641664,1012.059261,905.7991181
Slc3a2,4819.375985,4702.345615,5205.45223,8601.200302,9155.113481,7874.138446
Orc6,1189.667356,1183.046265,1344.588234,713.1349859,725.8031687,664.1717394
Ipo8,2099.359684,2098.415149,2123.957915,2856.501804,3114.093642,2908.028
Slc30a5,2302.318928,2424.893791,2317.922667,3865.455747,4040.61484,3511.489343
Rpl23a,50.73981108,78.98676845,67.58047913,204.6961533,219.3500825,224.6284676
Pdlim2,1256.716392,1340.142171,1350.731914,627.2946635,545.4110159,456.5421829
Fdx1,184.8378832,158.8511677,179.0443863,418.6366491,373.4879783,350.9060927
Cdkl3,149.5012291,150.0748601,171.1453692,59.42791549,44.0393988,53.42514906
Mir17hg,150.4072971,189.5682443,220.2948086,530.8893784,647.8873093,593.7476793
Gm12167,34.43058609,45.63679955,48.27177081,174.3218854,242.2166934,171.2033186
Atrip,544.5469011,561.6836868,587.1602667,344.6819098,300.653588,309.6230229
Arpin,79.73398884,80.74202997,102.6872215,15.84744413,8.469115154,14.5704952
Irgm2,918.7530078,960.1280521,863.6258631,480.7058053,402.2829698,375.1902513
Nsun4,226.5170138,240.4708284,205.3744431,79.23722065,77.91585941,98.35084258
Tnrc6a,3648.736058,3890.537162,3085.004989,6927.974326,7077.639534,7070.332795
Pigg,299.0024582,271.187905,249.2578711,103.0083868,110.9454085,83.78034738
Tnfsf9,351.5544054,301.9049816,380.9081551,124.1383124,143.9749576,118.9923774
Zfp619,67.04903607,75.47624541,110.5862386,331.4757064,341.3053407,316.9082705
Gstt2,511.022383,566.9494713,617.8786663,246.9560044,253.2265431,203.9869328
Arrb2,3116.874109,3148.061538,3273.703729,1978.289276,2008.027203,1733.888928
Dcaf5,1915.427868,1916.745581,1985.286283,2948.945229,3369.86092,3024.591961
Usf2,974.0231592,962.7609443,1051.446935,1566.255728,1633.692313,1492.26155
Nadsyn1,260.0415318,215.8971671,239.6035169,42.25985101,71.98747881,50.99673319
Ctdspl,544.5469011,546.7639638,495.0050679,248.2766247,183.7797988,217.34322
Txndc12,901.5377148,960.1280521,903.9986169,544.0955818,604.694822,567.0351048
Abhd11,289.0357096,321.2128584,356.3334354,110.9321089,138.046577,122.6350012
Rdh11,712.1694913,780.2137461,763.5716473,1122.527293,1124.698492,1103.715011
Polr3b,863.4828564,798.6439921,803.0667325,1230.818161,1250.041397,1188.709567
Rnf157,216.5502652,183.424829,216.7841343,83.19908168,83.84424002,74.06668392
Ap5m1,813.6491134,848.6689455,887.3229143,492.5913884,544.5641044,513.6099557
Tpst1,527.331608,508.1482104,538.8884959,155.8332006,205.7994982,134.7770806
Actb,142155.7354,141390.7037,143278.5148,103607.9485,110339.8668,100912.8213
Zfp862-ps,459.3765039,462.5114108,452.876977,1027.442628,1047.629545,835.375058
Plekho1,422.2277136,452.8574725,542.3991701,176.9631261,200.7180291,176.0601503
Mon2,3140.431879,3392.04289,3102.55836,4552.178326,4802.835204,4607.919106
Ism1,150.4072971,165.8722137,158.8580094,66.03101721,50.81469092,46.13990146
Pus7l,344.3058609,288.7405202,277.343265,99.04652581,121.1083467,95.92242672
Gm7984,197.522836,184.3024597,185.1880662,388.2623812,356.549748,338.7640133
Map2k3,3572.626341,3604.429534,3759.054443,5094.953288,5653.134365,5317.016539
Mrpl12,463.9068442,423.8956574,407.2382119,211.2992551,179.5452413,214.9148042
Mthfsl,83.35826106,76.35387617,83.37851321,270.7271706,237.9821358,197.9158931
Trrap,6661.412341,6575.209658,5703.090304,3671.324557,3744.195809,3770.115632
Pnma1,136.8162763,102.682799,94.78820449,19.80930516,22.86661092,19.42732693
Traf4,376.0182428,353.6851965,299.284979,751.4329758,684.3045044,723.6679281
Rplp1,2564.172596,2452.977976,2952.477036,5223.053461,5005.247056,4746.338811
Acy1,227.4230818,292.2510433,311.5723388,59.42791549,81.30350548,80.13772359
Bdh1,674.1146329,591.5231326,722.321225,1201.764513,1276.295654,1278.560954
Twf1,2254.297321,2172.136132,2332.843033,3481.155227,3532.467931,3203.080528
Epha7,7.24854444,6.143415324,5.266011361,56.7866748,55.89616001,44.92569353
Ank3,302.6267304,315.9470738,203.6191059,55.46605446,40.65175274,58.28198079
Rap1gap,299.9085262,286.9852587,270.3219165,83.19908168,53.35542547,87.42297118
Zc3h7a,5507.987707,5895.045819,5815.431879,8811.178936,9585.344531,8489.741868
Lipe,390.5153317,399.3219961,434.4459373,228.4673195,209.1871443,222.2000518
Pak1ip1,1147.082158,1362.08294,1380.572645,2691.424261,2886.274444,2476.984184
Ddx52,1396.250873,1434.048663,1477.116187,1901.693296,1932.652078,1964.588436
Gpr137,432.1944623,502.004795,502.9040849,114.8939699,156.6786303,174.8459424
Slf1,682.2692454,864.4662992,731.0979106,301.1014385,314.2041722,349.6918847
9430015G10Rik,617.9384135,647.6915013,645.0863917,146.5888582,231.2068437,161.4896551
Sumf2,373.3000387,481.8192875,373.8868066,158.4744413,140.5873116,132.3486647
Chek2,481.1221372,418.6298728,401.9722005,209.9786347,181.2390643,174.8459424
Braf,1258.528528,1402.453955,1169.054522,2357.307314,2477.216182,2245.070468
Cep57l1,358.8029498,385.2799039,343.168407,48.86295273,61.82454062,24.28415866
Tomm5,385.0789234,428.2838112,452.876977,1109.321089,1027.303668,863.3018404
Cd72,404.1063525,525.7008256,428.3022573,178.2837465,154.9848073,177.2743582
Srrt,6404.089013,6555.901781,6746.638222,9699.956428,9945.281925,8991.209745
Trappc1,646.9325913,788.112423,854.8491775,227.1466992,260.8487467,180.916982
Apex2,315.3116832,358.0733503,380.0304865,781.8072438,819.8103469,686.0274822
Cmc2,208.3956527,193.9563981,215.9064658,31.69488826,49.12086789,23.06995073
Rras,492.9010219,574.8481482,478.3293653,219.2229771,219.3500825,174.8459424
Ppp1r3b,886.1345578,891.6728527,824.1307779,1296.849178,1405.873116,1316.201399
Akirin2,765.6275065,760.9058694,784.6356927,2312.406223,2383.209004,3530.916669
B3galt6,312.593479,415.9969805,385.2964979,114.8939699,111.79232,80.13772359
Zkscan1,516.4587914,614.3415324,456.3876513,1201.764513,1269.520362,1219.064765
Ahr,1201.446241,1302.404049,1172.565196,2620.110763,2449.268102,2141.862794
Ssh3,883.4163537,854.8123608,931.2063423,468.8202222,373.4879783,367.9050037
Pld3,7914.504461,7755.623031,8347.505675,10801.3538,11367.24636,10816.16427
Pbx4,112.3524388,89.51833758,109.70857,13.20620344,23.71352243,23.06995073
Nrarp,300.8145943,248.3695052,345.8014127,73.95473927,60.97762911,41.28306973
Zfas1,78.82792079,72.84335313,79.86783897,182.2456075,234.5944898,202.7727248
Pcyox1l,418.6034414,371.2378117,362.4771153,66.03101721,88.92570911,42.49727766
Psip1,2891.263164,2884.77231,3089.393332,4801.775571,4897.689293,4349.292816
Aasdhppt,443.973347,398.4443653,485.3507137,829.3495762,918.0520827,851.1597611
Rnf8,653.2750677,681.0414702,644.2087231,971.9765733,1078.118359,1040.576199
S1pr2,1068.254237,1111.080543,1112.883734,620.6915618,690.232885,584.0340158
Arrdc1,1430.681459,1404.209217,1561.372368,808.2196506,796.943736,676.3138187
Als2,1302.019795,1454.23417,1392.860005,915.1898985,895.1854718,882.7291674
Rpl27,389.6092637,329.989166,394.950852,705.2112638,697.0081772,678.7422346
Lmbrd1,1312.892612,1398.943432,1583.314082,2808.959472,2873.570772,2563.192947
Rab11fip2,316.2177512,322.9681199,332.6363843,544.0955818,578.440565,518.4667874
Clptm1,4993.341051,4654.075923,4718.346179,6428.779836,6782.067415,6499.655066
Cyb5r3,1654.480268,1676.274753,1516.611272,775.204142,913.8175251,908.227534
Ocrl,787.3731398,834.6268533,703.0125166,293.1777164,208.3402328,196.7016852
Ptar1,287.2235734,208.876121,210.6404544,625.9740431,708.0180269,732.1673837
Pde4dip,2082.14439,2129.132225,2066.909459,721.0587079,614.0108486,903.3707022
Vps45,532.7680164,571.3376251,660.8844258,257.5209671,255.7672776,285.3388643
Ggh,479.3100011,504.6376873,538.0108273,912.5486578,871.4719493,815.9477311
Rhof,1790.390477,1937.808719,1913.317461,1154.222181,1226.327874,1077.002437
Ttc33,425.8519859,497.6166412,502.0264164,842.5557796,903.6545869,927.6548609
Atp6v1a,3483.831672,3614.083472,3522.9616,2304.482501,2526.33705,2258.426756
Adamts20,214.738129,278.2089511,233.459837,76.59597996,87.23188608,66.78143632
Tfpt,241.9201707,274.6984281,286.9976192,537.4924801,514.9222014,486.8973812
Eif3i,2421.013843,2451.222714,2734.815233,1347.032751,1176.360095,1067.288773
Sec24a,998.4869966,1150.573927,1137.458454,2041.679052,2216.367436,1913.591703
Nkiras2,264.5718721,268.5550127,228.1938256,101.6877665,116.0268776,103.2076743
Eif4a1,2449.101953,2488.960837,2742.71425,4027.89205,4367.522685,4006.886179
Gosr2,3159.459308,3199.841753,3103.436029,2021.869747,2255.325365,2043.511951
Sf3a2,1765.020571,1964.137642,2017.76002,3374.184979,3765.368597,3280.789835
Wwp2,3301.711993,3409.595505,3417.641373,4743.668276,4634.299812,4388.14747
Mtor,2141.944882,2320.455731,2130.101595,1504.186572,1388.087974,1396.339123
Cbl,2154.629835,2135.27564,1686.001304,4194.290213,4293.841383,4389.361678
Mtmr14,624.2808899,786.3571615,736.3639219,1510.789674,1403.332381,1429.122737
Arid3b,1374.505239,1484.951247,1258.576715,2448.430118,2618.650406,2344.635519
Ube2r2,1449.708888,1495.482816,1681.612961,2766.699621,3110.705996,3317.216073
Plod3,994.8627244,1061.93322,1122.538088,610.126599,661.4378935,645.9586204
Jpt2,1643.607452,1719.27866,1663.181921,1118.565432,1181.441564,1062.431941
Gtf2b,1170.639927,1179.535742,1208.549607,1986.212998,1980.079123,1748.459424
Garre1,578.0714191,556.4179022,512.5584391,866.3269458,863.8497457,898.5138705
Surf2,463.9068442,454.612734,466.0420054,229.7879399,269.3178619,227.0568835
Aars2,326.1844998,320.3352276,347.5567498,134.7032751,89.77262063,94.70821878
Eogt,1007.547677,961.0056828,917.1636453,497.8738698,560.6554232,465.0416384
Mrpl55,313.499547,244.8589822,265.0559052,99.04652581,92.31335518,110.4929219
Rnf167,762.9093023,734.5769466,812.7210867,1384.010121,1487.176621,1267.633082
Dtd1,289.9417776,240.4708284,306.3063275,91.12280375,104.1701164,77.70930772
Tceanc2,639.6840469,623.11784,634.554369,925.7548613,916.3582596,882.7291674
Ube2v1,2065.835165,2181.790071,2117.814236,2931.777164,3151.357749,2931.097951
Gpr19,91.51287356,83.37492225,79.86783897,19.80930516,14.39749576,7.285247599
Nuak1,28.99417776,33.3499689,27.20772536,105.6496275,95.70100124,91.06559498
Elk1,596.1927802,730.1887928,597.6922894,246.9560044,201.5649407,262.2689136
Rgma,159.4679777,185.1800905,197.475426,60.74853583,66.90600971,70.42406012
Hgh1,318.9359554,297.5168278,354.5780983,155.8332006,155.8317188,148.1333678
Slc35d2,697.6724024,745.1085157,674.9271227,89.8021834,179.5452413,133.5628726
Cers2,5499.833094,5706.355205,6093.652813,8343.679335,8137.972751,8075.696963
Faap100,421.3216456,492.3508567,457.2653198,233.7498009,222.7377285,246.4842104
Eps8l1,137.7223444,148.3195985,112.3415757,7.923722065,11.85676122,23.06995073
Ctnna1,6283.581962,6634.88855,6165.621635,9697.315187,9905.477084,8955.997715
Sdf4,10530.32294,10292.85356,11348.25448,16085.15579,17064.42012,15621.99927
Sgo1,1611.89507,1714.890506,1605.255796,1012.915804,1123.851581,1038.147783
Ankrd29,122.3191874,123.7459372,162.3686836,27.73302723,37.26410668,29.14099039
Atp11a,2527.929874,2646.056743,2547.87183,1777.554983,1567.633215,1591.8266
Lmnb2,1089.093802,1160.227865,1157.644831,504.4769715,453.9445722,353.3345085
Ppil2,2199.02717,2166.870348,2243.32084,1270.436771,1414.342231,1188.709567
Zfp579,308.0631387,372.9930732,383.5411608,142.6269972,154.9848073,132.3486647
Prkaa2,16.30922499,14.04209217,15.79803408,67.35163755,85.53806305,104.4218822
Klhdc9,49.83374303,59.67889172,50.90477649,269.4065502,350.6213674,200.344309
Zscan29,1202.352309,1287.484326,1180.464213,751.4329758,818.1165239,780.735701
Phc3,3964.047741,4172.256636,3609.850788,6535.750083,7031.906312,6351.521698
Rhno1,837.2068828,905.7149449,903.9986169,497.8738698,501.3716171,562.178273
Gm15753,383.2667873,340.5207351,394.0731835,141.3063768,150.7502497,106.8502981
Ganc,347.9301331,380.0141193,399.3391948,104.3290072,153.2909843,121.4207933
Ccdc91,578.0714191,545.0087023,529.2341417,268.0859299,240.5228704,196.7016852
Nt5dc2,279.975029,285.2299972,219.41714,95.08466478,72.83439032,74.06668392
Pom121,3383.258117,3406.084982,3103.436029,4688.202222,4951.044719,4758.48089
Supt3,163.0922499,159.7287984,159.7356779,60.74853583,38.95792971,37.64044593
Gna15,1340.074653,1442.82497,1438.49877,989.1446378,978.1828003,967.7237227
Tent5c,3437.622201,3543.873011,3354.449237,4466.338004,4730.000813,4559.350789
Shfl,355.1786776,372.9930732,416.892566,157.153821,168.5353916,127.491833
Mars1,2170.032992,2314.312316,2383.747809,1570.217589,1618.447906,1568.75665
Ift57,144.9708888,119.3577834,145.692981,343.3612895,394.6607662,314.4798547
Nup88,2955.593996,3158.593107,3243.862998,4887.615894,4859.578275,4482.855689
Jmjd6,1032.011515,1048.768759,1074.266318,1613.798061,1718.383465,1523.830956
Exosc1,614.3141413,746.8637772,662.6397629,318.2695029,348.0806328,309.6230229
Ncor2,2917.539137,3262.153537,2648.803714,5604.712741,5925.839873,5371.655896
Gar1,167.6225902,150.9524908,153.591998,293.1777164,294.7252074,287.7672801
Ogdhl,150.4072971,114.9696296,131.650284,29.05364757,15.24440728,26.71257453
Fbxl17,577.1653511,592.4007634,626.6553519,310.3457809,302.347411,356.9771323
Ppm1l,3930.523223,3820.326701,3481.711178,5529.437381,5813.200642,5698.27783
Rps18,694.9541982,682.7967317,735.4862534,1008.953943,1021.375288,1034.505159
Camk2n1,141.3466166,144.8090755,186.0657347,418.6366491,389.5792971,371.5476275
Recql4,460.282572,658.2230704,636.3097061,175.6425058,134.6589309,120.2065854
Mphosph8,926.0015522,831.993961,938.2276908,1485.697887,1714.148907,1605.182888
Mfsd4a,318.9359554,372.9930732,305.4286589,705.2112638,773.2302135,660.5291156
2900076A07Rik,28.99417776,29.83944586,28.08539392,151.8713396,105.8639394,109.278714
Gm12174,4211.40432,4158.214544,4453.290274,5864.874949,6263.757568,6406.161055
Zfp268,606.1595288,616.9744247,641.5757174,884.8156306,929.9088439,908.227534
Polr2h,177.5893388,163.2393215,182.5550605,310.3457809,321.8263758,332.6929737
Cdc34,1152.518566,1192.700204,1271.741744,1749.821956,1762.422864,1845.596058
Usp53,273.6325526,285.2299972,329.12571,592.9585345,580.134388,542.7509461
Znrf1,4014.787552,4242.467097,4663.05306,7746.758939,7570.542036,6958.625665
Vsir,270.0082804,279.9642126,239.6035169,76.59597996,71.14056729,104.4218822
Mrpl54,193.8985638,218.5300594,209.7627859,87.16094272,65.21218668,83.78034738
B4galt3,569.9168066,625.7507323,695.9911682,1205.726374,1347.436221,1199.637438
Acyp1,68.86117218,63.18941476,72.84649049,10.56496275,3.387646062,9.713663465
Ghdc,430.3823261,389.6680577,453.7546456,213.9404958,227.8191976,205.2011407
Lsm14b,803.6823648,778.4584846,841.6841491,1152.90156,1180.594652,1147.426497
4632415L05Rik,148.595161,186.935352,176.4113806,452.9727781,516.6160244,398.2602021
Disp2,68.86117218,93.02886062,94.78820449,2.641240688,1.693823031,0
Hgs,2022.343899,2089.638841,1934.381506,2914.6091,3241.130369,3031.877209
Frg1,810.9309093,831.1163303,1017.217861,1893.769574,2098.646735,1840.739227
Jrk,164.904386,208.876121,217.6618029,64.71039687,50.81469092,43.71148559
Rnf14,1791.296545,1910.602166,2015.127014,3082.327883,3054.809836,2841.246563
Nutf2,45.30340275,40.37101499,63.19213633,206.0167737,209.1871443,167.5606948
C530005A16Rik,7.24854444,5.265784563,7.021348481,46.22171205,63.51836365,74.06668392
Agpat4,646.0265232,695.0835624,645.9640602,277.3302723,320.9794643,358.1913403
Mrpl22,155.8437055,141.2985525,166.7570264,315.6282623,293.0313843,305.9803991
Pus1,962.2442744,893.4281143,998.7868214,1679.829078,2010.567938,1742.388384
Tmed2,2721.828437,2695.204066,2757.634616,3471.910885,3727.257579,3685.121077
Ap4e1,1158.861042,1172.514696,1062.856626,1858.112824,1917.407671,1718.104225
Ttc38,460.282572,493.2284874,416.892566,174.3218854,207.4933213,155.4186154
Sirt5,126.8495277,121.113045,157.1026723,27.73302723,36.41719516,21.8557428
Apc2,198.4289041,200.0998134,166.7570264,55.46605446,47.42704486,30.35519833
